plot_id,tree_id,tree_tag,genus,species,name,dbh_cm,dfc_m,ord,ba,count,
B4-06,B4-06-98-00087,87,Kalmia,latifolia,Kalmia latifolia,13.5,9.9,316,143.1386944,1,
B4-06,B4-06-98-00088,88,Kalmia,latifolia,Kalmia latifolia,10.5,13.3,321,86.59007438,1,
B4-06,B4-06-98-00089,89,Kalmia,latifolia,Kalmia latifolia,4.8,6.84,278,18.0955584,1,
B4-06,B4-06-98-00090,90,Kalmia,latifolia,Kalmia latifolia,4,7.408,260,12.56636,1,
B4-06,B4-06-98-00090,90,Kalmia,latifolia,Kalmia latifolia,5,11.15,23,19.6349375,1,
B4-06,B4-06-98-00092,92,Kalmia,latifolia,Kalmia latifolia,3.8,13.9,323,11.3411399,1,
B4-06,B4-06-98-00094,94,Kalmia,latifolia,Kalmia latifolia,5,10.4,324,19.6349375,1,
B4-06,B4-06-98-00095,95,Kalmia,latifolia,Kalmia latifolia,3.1,7.85,334,7.547669975,1,
B4-06,B4-06-98-00095,95,Kalmia,latifolia,Kalmia latifolia,13.6,10.9,305,145.2671216,1,
B4-06,B4-06-98-00096,96,Kalmia,latifolia,Kalmia latifolia,3.5,9.5,344,9.621119375,1,
B4-06,B4-06-98-00097,97,Kalmia,latifolia,Kalmia latifolia,3.1,15.05,82,7.547669975,1,
B4-06,B4-06-98-00097,97,Kalmia,latifolia,Kalmia latifolia,8.2,15.05,82,52.8101279,1,
B4-06,B4-06-98-00097,97,Kalmia,latifolia,Kalmia latifolia,5.1,9.85,298,20.42818898,1,
B4-06,B4-06-98-00098,98,Kalmia,latifolia,Kalmia latifolia,6,14.86,81,28.27431,1,
B4-06,B4-06-98-00098,98,Kalmia,latifolia,Kalmia latifolia,4,14.86,81,12.56636,1,
B4-06,B4-06-98-00098,98,Kalmia,latifolia,Kalmia latifolia,5.7,14.86,81,25.51756478,1,
B4-06,B4-06-98-00098,98,Kalmia,latifolia,Kalmia latifolia,3.3,14.86,81,8.552978775,1,
B4-06,B4-06-98-00100,100,Kalmia,latifolia,Kalmia latifolia,7.4,4.943,180,43.0083671,1,
B4-06,B4-06-98-00100,100,Kalmia,latifolia,Kalmia latifolia,4.6,4.943,180,16.6190111,1,
B4-06,B4-06-98-00100,100,Kalmia,latifolia,Kalmia latifolia,3.4,11.55,242,9.0791951,1,
B4-06,B4-06-98-00044,44,Nyssa,sylvatica,Nyssa sylvatica,4.5,6.2,288,15.90429938,1,
B4-06,B4-06-98-00045,45,Nyssa,sylvatica,Nyssa sylvatica,5.5,5.6,280,23.75827438,1,
B4-06,B4-06-98-00048,48,Nyssa,sylvatica,Nyssa sylvatica,25,11.4,274,490.8734375,1,
B4-06,B4-06-98-00075,75,Nyssa,sylvatica,Nyssa sylvatica,6.1,8.3,232,29.22464098,1,
B4-06,B4-06-98-00084,84,Nyssa,sylvatica,Nyssa sylvatica,5.8,11.35,9,26.4207719,1,
B4-06,B4-06-98-00085,85,Nyssa,sylvatica,Nyssa sylvatica,4.5,8.55,304,15.90429938,1,
B4-06,B4-06-98-00099,99,Nyssa,sylvatica,Nyssa sylvatica,6.1,10.8,270,29.22464098,1,
B4-06,B4-06-98-00032,32,Pinus,virginiana,Pinus virginiana,21.65,11.9,162,368.1334797,1,
B4-06,B4-06-98-00030,30,Quercus,alba,Quercus alba,42.7,9.5,146,1432.007408,1,
B4-06,B4-06-98-00043,43,Quercus,alba,Quercus alba,38.3,10.1,283,1152.091739,1,
B4-06,B4-06-98-00020,20,Quercus,prinus,Quercus prinus,52.3,11.9,259,2148.289928,1,
B4-06,B4-06-98-00021,21,Quercus,prinus,Quercus prinus,26,5,96,530.92871,1,
B4-06,B4-06-98-00024,24,Quercus,prinus,Quercus prinus,41.9,14.8,230,1378.851705,1,
B4-06,B4-06-98-00027,27,Quercus,prinus,Quercus prinus,39,14.8,214,1194.589598,1,
B4-06,B4-06-98-00028,28,Quercus,prinus,Quercus prinus,38.8,6.9,213,1182.368812,1,
B4-06,B4-06-98-00031,31,Quercus,prinus,Quercus prinus,43.5,4.4,179,1486.168419,1,
B4-06,B4-06-98-00033,33,Quercus,prinus,Quercus prinus,99.5,9.4,109,7775.631599,1,
B4-06,B4-06-98-00034,34,Quercus,prinus,Quercus prinus,41.4,8.5,90,1346.139899,1,
B4-06,B4-06-98-00038,38,Quercus,prinus,Quercus prinus,55.5,14,10,2419.220649,1,
B4-06,B4-06-98-00041,41,Quercus,prinus,Quercus prinus,4.1,7.2,356,13.20253198,1,
B4-06,B4-06-98-00042,42,Quercus,prinus,Quercus prinus,23,6.9,324,415.4752775,1,
B4-06,B4-06-98-00046,46,Quercus,prinus,Quercus prinus,27.4,12.2,253,589.6450271,1,
B4-06,B4-06-98-00047,47,Quercus,prinus,Quercus prinus,32.1,10.65,300,809.281438,1,
B4-06,B4-06-98-00049,49,Quercus,prinus,Quercus prinus,5,15.97,258,19.6349375,1,
B4-06,B4-06-98-00077,77,Quercus,prinus,Quercus prinus,24.1,14.2,170,456.166722,1,
B4-06,B4-06-98-00089,89,Quercus,prinus,Quercus prinus,4,8.15,315,12.56636,1,
B4-06,B4-06-98-00091,91,Quercus,prinus,Quercus prinus,48.3,13,12,1832.245974,1,
B4-06,B4-06-98-00092,92,Quercus,prinus,Quercus prinus,18.6,12.85,11,271.7161191,1,
B4-06,B4-06-98-00093,93,Quercus,prinus,Quercus prinus,21.4,14.85,357,359.6806391,1,
B4-06,B4-06-98-00094,94,Quercus,prinus,Quercus prinus,9,11.35,18,63.6171975,1,
B4-06,B4-06-98-00096,96,Quercus,prinus,Quercus prinus,5.7,12,281,25.51756478,1,
B4-06,B4-06-98-00099,99,Quercus,prinus,Quercus prinus,36.4,13.654,86,1040.620272,1,
B4-06,B4-06-98-00035,35,Quercus,rubra,Quercus rubra,35.6,4.2,20,995.3813756,1,
B4-07,B4-07-95-00081,81,Acer,rubrum,Acer rubrum,5.25,13.579,300,21.64751859,1,
B4-07,B4-07-95-00083,83,Acer,rubrum,Acer rubrum,4.2,13.02,240,13.8544119,1,
B4-07,B4-07-95-00086,86,Acer,rubrum,Acer rubrum,3.4,14.44,212,9.0791951,1,
B4-07,B4-07-95-00389,389,Acer,rubrum,Acer rubrum,5.8,6.27,267,26.4207719,1,
B4-07,B4-07-95-00391,391,Acer,rubrum,Acer rubrum,3.5,8,234,9.621119375,1,
B4-07,B4-07-95-00393,393,Acer,rubrum,Acer rubrum,3.2,4.1,226,8.0424704,1,
B4-07,B4-07-95-00394,394,Acer,rubrum,Acer rubrum,3.5,6.9,235,9.621119375,1,
B4-07,B4-07-95-00071,71,Kalmia,latifolia,Kalmia latifolia,4.8,13.6,195,18.0955584,1,
B4-07,B4-07-95-00087,87,Kalmia,latifolia,Kalmia latifolia,3.8,13.5,198,11.3411399,1,
B4-07,B4-07-95-00099,99,Kalmia,latifolia,Kalmia latifolia,3.3,8.438,215,8.552978775,1,
B4-07,B4-07-95-00367,367,Kalmia,latifolia,Kalmia latifolia,22.3,,55,390.5703228,1,
B4-07,B4-07-95-00376,376,Kalmia,latifolia,Kalmia latifolia,3.9,7.7,9,11.94589598,1,
B4-07,B4-07-95-00377,377,Kalmia,latifolia,Kalmia latifolia,4.5,9.49,344,15.90429938,1,
B4-07,B4-07-95-00382,382,Kalmia,latifolia,Kalmia latifolia,5.2,6.9,306,21.2371484,1,
B4-07,B4-07-95-00392,392,Kalmia,latifolia,Kalmia latifolia,3.9,7.39,250,11.94589598,1,
B4-07,B4-07-95-00395,395,Kalmia,latifolia,Kalmia latifolia,3.5,10.5,248,9.621119375,1,
B4-07,B4-07-95-00079,79,Nyssa,sylvatica,Nyssa sylvatica,3.3,12.5,344,8.552978775,1,
B4-07,B4-07-95-00088,88,Nyssa,sylvatica,Nyssa sylvatica,7.1,11.6,200,39.59188798,1,
B4-07,B4-07-95-00094,94,Nyssa,sylvatica,Nyssa sylvatica,11.5,4.22,245,103.8688194,1,
B4-07,B4-07-95-00096,96,Nyssa,sylvatica,Nyssa sylvatica,7.2,7.42,249,40.7150064,1,
B4-07,B4-07-95-00098,98,Nyssa,sylvatica,Nyssa sylvatica,36.5,12.403,260,1046.345819,1,
B4-07,B4-07-95-00368,368,Nyssa,sylvatica,Nyssa sylvatica,16.2,14.5,51,206.1197199,1,
B4-07,B4-07-95-00371,371,Nyssa,sylvatica,Nyssa sylvatica,6.7,,,35.25649378,1,
B4-07,B4-07-95-00372,372,Nyssa,sylvatica,Nyssa sylvatica,3.6,15.48,35,10.1787516,1,
B4-07,B4-07-95-00373,373,Nyssa,sylvatica,Nyssa sylvatica,13.2,12.48,35,136.8476604,1,
B4-07,B4-07-95-00374,374,Nyssa,sylvatica,Nyssa sylvatica,3.9,7.233,15,11.94589598,1,
B4-07,B4-07-95-00375,375,Nyssa,sylvatica,Nyssa sylvatica,4,6.08,9,12.56636,1,
B4-07,B4-07-95-00379,379,Nyssa,sylvatica,Nyssa sylvatica,22,15.5,327,380.13239,1,
B4-07,B4-07-95-00380,380,Nyssa,sylvatica,Nyssa sylvatica,5.5,13.2,327,23.75827438,1,
B4-07,B4-07-95-00381,381,Nyssa,sylvatica,Nyssa sylvatica,7.1,14.15,316,39.59188798,1,
B4-07,B4-07-95-00384,384,Nyssa,sylvatica,Nyssa sylvatica,4.7,6.3,305,17.34943078,1,
B4-07,B4-07-95-00385,385,Nyssa,sylvatica,Nyssa sylvatica,4.3,5.27,309,14.52199978,1,
B4-07,B4-07-95-00386,386,Nyssa,sylvatica,Nyssa sylvatica,4,4.8,310,12.56636,1,
B4-07,B4-07-95-00387,387,Nyssa,sylvatica,Nyssa sylvatica,5,3.9,313,19.6349375,1,
B4-07,B4-07-95-00387,387,Nyssa,sylvatica,Nyssa sylvatica,5,3.9,313,19.6349375,1,
B4-07,B4-07-95-00388,388,Nyssa,sylvatica,Nyssa sylvatica,4,5.539,296,12.56636,1,
B4-07,B4-07-95-00396,396,Nyssa,sylvatica,Nyssa sylvatica,4.5,15.7,277,15.90429938,1,
B4-07,B4-07-95-00397,397,Nyssa,sylvatica,Nyssa sylvatica,6.5,15,287,33.18304438,1,
B4-07,B4-07-95-00398,398,Nyssa,sylvatica,Nyssa sylvatica,6,10.8,295,28.27431,1,
B4-07,B4-07-95-00399,399,Nyssa,sylvatica,Nyssa sylvatica,5,13,280,19.6349375,1,
B4-07,B4-07-95-00084,84,Quercus,prinus,Quercus prinus,6.8,10.56,230,36.3167804,1,
B4-07,B4-07-95-00085,85,Quercus,prinus,Quercus prinus,4.2,15.31,273,13.8544119,1,
B4-07,B4-07-95-00090,90,Quercus,prinus,Quercus prinus,46.8,11.627,228,1720.20902,1,
B4-07,B4-07-95-00092,92,Quercus,prinus,Quercus prinus,4.4,2.66,337,15.2052956,1,
B4-07,B4-07-95-00093,93,Quercus,prinus,Quercus prinus,41.9,3.512,310,1378.851705,1,
B4-07,B4-07-95-00095,95,Quercus,prinus,Quercus prinus,46.3,4.495,283,1683.648767,1,
B4-07,B4-07-95-00097,97,Quercus,prinus,Quercus prinus,6.3,3.66,267,31.17242678,1,
B4-07,B4-07-95-00100,100,Quercus,prinus,Quercus prinus,5.6,9.43,218,24.6300656,1,
B4-07,B4-07-95-00378,378,Quercus,prinus,Quercus prinus,46.8,15.28,330,1720.20902,1,
B4-07,B4-07-95-00383,383,Quercus,prinus,Quercus prinus,39,7.3,300,1194.589598,1,
B4-08,B4-08-93-00147,147,Acer,rubrum,Acer rubrum,4,4.627,20,12.56636,1,
B4-08,B4-08-93-00432,432,Acer,rubrum,Acer rubrum,6.7,15.78,311,35.25649378,1,
B4-08,B4-08-93-00434,434,Acer,rubrum,Acer rubrum,9.3,14,325,67.92902978,1,
B4-08,B4-08-93-00435,435,Acer,rubrum,Acer rubrum,8.9,13.8,336,62.21133598,1,
B4-08,B4-08-93-00440,440,Acer,rubrum,Acer rubrum,4.4,11.84,355,15.2052956,1,
B4-08,B4-08-93-00445,445,Acer,rubrum,Acer rubrum,7.3,7.94,355,41.85383278,1,
B4-08,B4-08-93-00150,150,Liriodendron,tulipfera,Liriodendron tulipfera,4.1,14.361,35,13.20253198,1,
B4-08,B4-08-93-00433,433,Nyssa,sylvatica,Nyssa sylvatica,5.2,15.19,314,21.2371484,1,
B4-08,B4-08-93-00436,436,Nyssa,sylvatica,Nyssa sylvatica,6.8,10.15,330,36.3167804,1,
B4-08,B4-08-93-00437,437,Nyssa,sylvatica,Nyssa sylvatica,5,11.26,337,19.6349375,1,
B4-08,B4-08-93-00446,446,Nyssa,sylvatica,Nyssa sylvatica,5,8.08,335,19.6349375,1,
B4-08,B4-08-93-00447,447,Nyssa,sylvatica,Nyssa sylvatica,5.71,4.47,333,25.60717863,1,
B4-08,B4-08-93-00450,450,Nyssa,sylvatica,Nyssa sylvatica,6.7,7.7,68,35.25649378,1,
B4-08,B4-08-93-00453,453,Nyssa,sylvatica,Nyssa sylvatica,5.5,7.08,130,23.75827438,1,
B4-08,B4-08-93-00454,454,Nyssa,sylvatica,Nyssa sylvatica,7.1,7.17,275,39.59188798,1,
B4-08,B4-08-93-00456,456,Nyssa,sylvatica,Nyssa sylvatica,4.7,6.23,292,17.34943078,1,
B4-08,B4-08-93-00457,457,Nyssa,sylvatica,Nyssa sylvatica,3.6,4.618,329,10.1787516,1,
B4-08,B4-08-93-00459,459,Nyssa,sylvatica,Nyssa sylvatica,26.8,7.35,265,564.1039004,1,
B4-08,B4-08-93-00466,466,Nyssa,sylvatica,Nyssa sylvatica,4.7,6.16,212,17.34943078,1,
B4-08,B4-08-93-00443,443,Quercus,alba,Quercus alba,49.2,10.22,22,1901.164604,1,
B4-08,B4-08-93-00145,145,Quercus,prinus,Quercus prinus,48.6,15.585,35,1855.077479,1,
B4-08,B4-08-93-00146,146,Quercus,prinus,Quercus prinus,41.8,15.602,15,1372.277928,1,
B4-08,B4-08-93-00148,148,Quercus,prinus,Quercus prinus,40.6,9.149,44,1294.617823,1,
B4-08,B4-08-93-00438,438,Quercus,prinus,Quercus prinus,47.7,12.46,343,1787.007078,1,
B4-08,B4-08-93-00439,439,Quercus,prinus,Quercus prinus,44.7,10.35,346,1569.294891,1,
B4-08,B4-08-93-00441,441,Quercus,prinus,Quercus prinus,6.9,15.54,357,37.39277498,1,
B4-08,B4-08-93-00442,442,Quercus,prinus,Quercus prinus,7.3,14.36,7,41.85383278,1,
B4-08,B4-08-93-00444,444,Quercus,prinus,Quercus prinus,9,9.95,356,63.6171975,1,
B4-08,B4-08-93-00448,448,Quercus,prinus,Quercus prinus,13.8,5.16,348,149.5710999,1,
B4-08,B4-08-93-00449,449,Quercus,prinus,Quercus prinus,45.7,5.9,32,1640.294825,1,
B4-08,B4-08-93-00451,451,Quercus,prinus,Quercus prinus,37.7,5.9,78,1116.277613,1,
B4-08,B4-08-93-00452,452,Quercus,prinus,Quercus prinus,17.2,5.34,127,232.3519964,1,
B4-08,B4-08-93-00455,455,Quercus,prinus,Quercus prinus,46.1,7.11,300,1669.134621,1,
B4-08,B4-08-93-00458,458,Quercus,prinus,Quercus prinus,13.3,5.55,185,138.9289638,1,
B4-08,B4-08-93-00460,460,Quercus,prinus,Quercus prinus,3.4,4.69,276,9.0791951,1,
B4-08,B4-08-93-00461,461,Quercus,prinus,Quercus prinus,16.3,4.66,194,208.6722618,1,
B4-08,B4-08-93-00479,479,Quercus,prinus,Quercus prinus,46.7,1.23,271,1712.865554,1,
B5-01,B5-01-293-01239,1239,Acer,rubrum,Acer rubrum,5.4,1.85,9,22.9021911,1,
B5-01,B5-01-293-02882,2882,Acer,rubrum,Acer rubrum,7,11.5,51,38.4844775,1,
B5-01,B5-01-293-02873,2873,Acer,rubrum,Acer rubrum,30.9,7.5,125,749.905387,1,
B5-01,B5-01-293-02866,2866,Acer,rubrum,Acer rubrum,4.6,7.2,199,16.6190111,1,
B5-01,B5-01-293-02861,2861,Acer,rubrum,Acer rubrum,37,15.9,244,1075.209178,1,
B5-01,B5-01-293-02860,2860,Acer,rubrum,Acer rubrum,6.6,2.3,240,34.2119151,1,
B5-01,B5-01-293-02867,2867,Betula,alleghaniensis,Betula alleghaniensis,7.6,5.3,190,45.3645596,1,
B5-01,B5-01-293-02856,2856,Betula,alleghaniensis,Betula alleghaniensis,18.1,13.25,272,257.304075,1,
B5-01,B5-01-293-02848,2848,Betula,alleghaniensis,Betula alleghaniensis,6.9,11.6,22,37.39277498,1,
B5-01,B5-01-293-02847,2847,Betula,alleghaniensis,Betula alleghaniensis,7.1,12.8,14,39.59188798,1,
B5-01,B5-01-293-02859,2859,Cercis,canadensis,Cercis canadensis,5.9,4.5,275,27.33968698,1,
B5-01,B5-01-293-02846,2846,Cercis,canadensis,Cercis canadensis,22.4,13.1,18,394.0810496,1,
B5-01,B5-01-293-01059,1059,Cornus,florida,Cornus florida,5.4,7.8,24,22.9021911,1,
B5-01,B5-01-293-02880,2880,Cornus,florida,Cornus florida,6,8.2,64,28.27431,1,
B5-01,B5-01-293-02878,2878,Cornus,florida,Cornus florida,9.4,14.9,55,69.3977231,1,
B5-01,B5-01-293-02877,2877,Cornus,florida,Cornus florida,5.5,8.5,85,23.75827438,1,
B5-01,B5-01-293-02875,2875,Cornus,florida,Cornus florida,9.7,11.5,96,73.89805078,1,
B5-01,B5-01-293-02858,2858,Cornus,florida,Cornus florida,6,8.6,282,28.27431,1,
B5-01,B5-01-293-02857,2857,Cornus,florida,Cornus florida,6,9.6,265,28.27431,1,
B5-01,B5-01-293-02855,2855,Cornus,florida,Cornus florida,12.5,8.7,282,122.7183594,1,
B5-01,B5-01-293-02854,2854,Cornus,florida,Cornus florida,9.8,15.2,305,75.4295759,1,
B5-01,B5-01-293-02853,2853,Cornus,florida,Cornus florida,8.1,15.8,305,51.52992998,1,
B5-01,B5-01-293-02851,2851,Cornus,florida,Cornus florida,14.3,8,317,160.6059348,1,
B5-01,B5-01-293-02845,2845,Cornus,florida,Cornus florida,7.6,14.3,5,45.3645596,1,
B5-01,B5-01-293-02844,2844,Cornus,florida,Cornus florida,7.3,14.6,19,41.85383278,1,
B5-01,B5-01-293-02872,2872,Carya,unknown,Carya unknown,8.2,12.5,118,52.8101279,1,
B5-01,B5-01-293-02864,2864,Carya,unknown,Carya unknown,13.9,15.8,158,151.746651,1,
B5-01,B5-01-293-01238,1238,Nyssa,sylvatica,Nyssa sylvatica,7.3,4.6,21,41.85383278,1,
B5-01,B5-01-293-02883,2883,Nyssa,sylvatica,Nyssa sylvatica,31.5,8.8,54,779.3106694,1,
B5-01,B5-01-293-02879,2879,Nyssa,sylvatica,Nyssa sylvatica,32.8,12.9,63,844.9620464,1,
B5-01,B5-01-293-02869,2869,Nyssa,sylvatica,Nyssa sylvatica,10.5,8.3,154,86.59007438,1,
B5-01,B5-01-293-02868,2868,Nyssa,sylvatica,Nyssa sylvatica,14.5,9.7,140,165.1298244,1,
B5-01,B5-01-293-02849,2849,Nyssa,sylvatica,Nyssa sylvatica,21,15.2,330,346.3602975,1,
B5-01,B5-01-293-02871,2871,Quercus,alba,Quercus alba,58.3,11.8,136,2669.479709,1,
B5-01,B5-01-293-02874,2874,Quercus,muehlenbergii,Quercus muehlenbergii,4.9,2.8,125,18.85739398,1,
B5-01,B5-01-293-02876,2876,Quercus,prinus,Quercus prinus,81.2,15.8,78,5178.471292,1,
B5-01,B5-01-293-02881,2881,Quercus,prinus,Quercus prinus,59.5,13.3,50,2780.503499,1,
B5-01,B5-01-293-02870,2870,Quercus,prinus,Quercus prinus,52.2,6.5,155,2140.082524,1,
B5-01,B5-01-293-02865,2865,Quercus,prinus,Quercus prinus,45.7,11.9,208,1640.294825,1,
B5-01,B5-01-293-02863,2863,Quercus,prinus,Quercus prinus,24.5,10.6,184,471.4348494,1,
B5-01,B5-01-293-02862,2862,Quercus,prinus,Quercus prinus,68.6,7,240,3696.049219,1,
B5-01,B5-01-293-02852,2852,Quercus,prinus,Quercus prinus,51.4,5.9,299,2074.988779,1,
B5-01,B5-01-293-02850,2850,Quercus,prinus,Quercus prinus,12.4,15.1,328,120.7627196,1,
B5-02,B5-02-493-00455,455,Acer,rubrum,Acer rubrum,20.5,13.55,80,330.0632994,1,
B5-02,B5-02-493-00426,426,Acer,rubrum,Acer rubrum,15.3,13.25,345,183.8537008,1,
B5-02,B5-02-493-00420,420,Acer,rubrum,Acer rubrum,8.7,9.71,305,59.44673678,1,
B5-02,B5-02-493-00418,418,Acer,rubrum,Acer rubrum,9.6,14.12,305,72.3822336,1,
B5-02,B5-02-493-00522,522,Acer,rubrum,Acer rubrum,13.4,8.07,28,141.0259751,1,
B5-02,B5-02-493-00521,521,Acer,rubrum,Acer rubrum,23.4,12.26,21,430.0522551,1,
B5-02,B5-02-493-00513,513,Acer,rubrum,Acer rubrum,3,10.65,14,7.0685775,1,
B5-02,B5-02-493-00511,511,Acer,rubrum,Acer rubrum,9.9,14.03,12,76.97680898,1,
B5-02,B5-02-493-00494,494,Carya,glabra,Carya glabra,8.6,2.94,180,58.0879991,1,
B5-02,B5-02-493-00452,452,Carya,glabra,Carya glabra,6.7,4.37,179,35.25649378,1,
B5-02,B5-02-493-00444,444,Carya,glabra,Carya glabra,5,14.93,200,19.6349375,1,
B5-02,B5-02-493-00438,438,Carya,glabra,Carya glabra,3.7,12.17,233,10.75209178,1,
B5-02,B5-02-493-00432,432,Carya,glabra,Carya glabra,5,13.93,257,19.6349375,1,
B5-02,B5-02-493-00416,416,Carya,glabra,Carya glabra,3.3,8.08,275,8.552978775,1,
B5-02,B5-02-493-00408,408,Carya,glabra,Carya glabra,3.4,10.87,83,9.0791951,1,
B5-02,B5-02-493-00405,405,Carya,glabra,Carya glabra,6.8,10.21,54,36.3167804,1,
B5-02,B5-02-493-00404,404,Carya,glabra,Carya glabra,4.5,12.3,52,15.90429938,1,
B5-02,B5-02-493-00520,520,Carya,glabra,Carya glabra,3.9,12.15,32,11.94589598,1,
B5-02,B5-02-493-00519,519,Carya,glabra,Carya glabra,4.3,12.78,15,14.52199978,1,
B5-02,B5-02-493-00336,336,Cornus,florida,Cornus florida,14.7,6.85,60,169.7165458,1,
B5-02,B5-02-493-00406,406,Cornus,florida,Cornus florida,6.6,7.82,50,34.2119151,1,
B5-02,B5-02-493-00401,401,Cornus,florida,Cornus florida,11.5,12.08,36,103.8688194,1,
B5-02,B5-02-493-00512,512,Liriodendron,tulipfera,Liriodendron tulipfera,48.8,11.9,14,1870.377022,1,
B5-02,B5-02-493-00453,453,Nyssa,sylvatica,Nyssa sylvatica,12.4,8.75,99,120.7627196,1,
B5-02,B5-02-493-00451,451,Nyssa,sylvatica,Nyssa sylvatica,3.7,8.07,161,10.75209178,1,
B5-02,B5-02-493-00448,448,Nyssa,sylvatica,Nyssa sylvatica,3.6,7.6,199,10.1787516,1,
B5-02,B5-02-493-00440,440,Nyssa,sylvatica,Nyssa sylvatica,12.4,5.35,225,120.7627196,1,
B5-02,B5-02-493-00439,439,Nyssa,sylvatica,Nyssa sylvatica,5,8.93,239,19.6349375,1,
B5-02,B5-02-493-00436,436,Nyssa,sylvatica,Nyssa sylvatica,5.4,2.58,236,22.9021911,1,
B5-02,B5-02-493-00435,435,Nyssa,sylvatica,Nyssa sylvatica,12.6,4.45,254,124.6897071,1,
B5-02,B5-02-493-00434,434,Nyssa,sylvatica,Nyssa sylvatica,7.5,11.38,241,44.17860938,1,
B5-02,B5-02-493-00429,429,Nyssa,sylvatica,Nyssa sylvatica,9,10.58,355,63.6171975,1,
B5-02,B5-02-493-00428,428,Nyssa,sylvatica,Nyssa sylvatica,3.6,8.67,356,10.1787516,1,
B5-02,B5-02-493-00425,425,Nyssa,sylvatica,Nyssa sylvatica,8,3.21,330,50.26544,1,
B5-02,B5-02-493-00424,424,Nyssa,sylvatica,Nyssa sylvatica,9.8,3.8,325,75.4295759,1,
B5-02,B5-02-493-00423,423,Nyssa,sylvatica,Nyssa sylvatica,13.5,4.9,324,143.1386944,1,
B5-02,B5-02-493-00419,419,Nyssa,sylvatica,Nyssa sylvatica,7.4,13.1,310,43.0083671,1,
B5-02,B5-02-493-00417,417,Nyssa,sylvatica,Nyssa sylvatica,4,14.52,307,12.56636,1,
B5-02,B5-02-493-00415,415,Nyssa,sylvatica,Nyssa sylvatica,6.9,8.78,288,37.39277498,1,
B5-02,B5-02-493-00414,414,Nyssa,sylvatica,Nyssa sylvatica,4.3,9.26,285,14.52199978,1,
B5-02,B5-02-493-00413,413,Nyssa,sylvatica,Nyssa sylvatica,14.1,12.8,276,156.144877,1,
B5-02,B5-02-493-00411,411,Nyssa,sylvatica,Nyssa sylvatica,4.2,12.06,288,13.8544119,1,
B5-02,B5-02-493-00410,410,Nyssa,sylvatica,Nyssa sylvatica,3.5,14.81,265,9.621119375,1,
B5-02,B5-02-493-00409,409,Nyssa,sylvatica,Nyssa sylvatica,19.2,15.25,265,289.5289344,1,
B5-02,B5-02-493-00407,407,Nyssa,sylvatica,Nyssa sylvatica,4.1,6.57,53,13.20253198,1,
B5-02,B5-02-493-00403,403,Nyssa,sylvatica,Nyssa sylvatica,6.6,3.23,31,34.2119151,1,
B5-02,B5-02-493-00402,402,Nyssa,sylvatica,Nyssa sylvatica,9.3,6.8,35,67.92902978,1,
B5-02,B5-02-493-00516,516,Nyssa,sylvatica,Nyssa sylvatica,3.9,5.24,18,11.94589598,1,
B5-02,B5-02-493-00515,515,Nyssa,sylvatica,Nyssa sylvatica,7.2,6.25,12,40.7150064,1,
B5-02,B5-02-493-00442,442,Quercus,alba,Quercus alba,3.5,14.72,205,9.621119375,1,
B5-02,B5-02-493-00427,427,Quercus,alba,Quercus alba,3,7.67,331,7.0685775,1,
B5-02,B5-02-493-00491,491,Quercus,prinus,Quercus prinus,20.9,2.8,133,343.069482,1,
B5-02,B5-02-493-00468,468,Quercus,prinus,Quercus prinus,50,15.1,150,1963.49375,1,
B5-02,B5-02-493-00495,495,Quercus,prinus,Quercus prinus,3.7,11.75,129,10.75209178,1,
B5-02,B5-02-493-00450,450,Quercus,prinus,Quercus prinus,35.8,14.62,176,1006.596852,1,
B5-02,B5-02-493-00449,449,Quercus,prinus,Quercus prinus,12.9,11.18,184,130.697998,1,
B5-02,B5-02-493-00447,447,Quercus,prinus,Quercus prinus,36.1,8.63,188,1023.537876,1,
B5-02,B5-02-493-00446,446,Quercus,prinus,Quercus prinus,9.5,15.18,180,70.88212438,1,
B5-02,B5-02-493-00445,445,Quercus,prinus,Quercus prinus,20.2,15.63,189,320.4735959,1,
B5-02,B5-02-493-00443,443,Quercus,prinus,Quercus prinus,26.6,15.3,211,555.7158551,1,
B5-02,B5-02-493-00441,441,Quercus,prinus,Quercus prinus,12.9,7.76,216,130.697998,1,
B5-02,B5-02-493-00437,437,Quercus,prinus,Quercus prinus,12.5,15.35,234,122.7183594,1,
B5-02,B5-02-493-00433,433,Quercus,prinus,Quercus prinus,18.9,14.45,237,280.551841,1,
B5-02,B5-02-493-00422,422,Quercus,prinus,Quercus prinus,59.5,6.85,287,2780.503499,1,
B5-02,B5-02-493-00421,421,Quercus,prinus,Quercus prinus,46.6,10,299,1705.537795,1,
B5-02,B5-02-493-00412,412,Quercus,prinus,Quercus prinus,61.1,12.25,290,2932.053801,1,
B5-02,B5-02-493-00514,514,Quercus,prinus,Quercus prinus,24.9,5.25,2,486.954304,1,
B5-02,B5-02-493-00496,496,Quercus,rubra,Quercus rubra,3.22,11.35,141,8.143315439,1,
B5-02,B5-02-493-00431,431,Quercus,rubra,Quercus rubra,27.8,9.3,260,606.9866039,1,
B5-02,B5-02-493-00430,430,Quercus,rubra,Quercus rubra,6.4,11.75,353,32.1698816,1,
B5-02,B5-02-493-00518,518,Quercus,rubra,Quercus rubra,12.7,15.7,22,126.6767628,1,
