"","x","y","zmax","zmean","zsd","zskew","zkurt","zentropy","pzabovezmean","pzabove2","zq5","zq10","zq15","zq20","zq25","zq30","zq35","zq40","zq45","zq50","zq55","zq60","zq65","zq70","zq75","zq80","zq85","zq90","zq95","zpcum1","zpcum2","zpcum3","zpcum4","zpcum5","zpcum6","zpcum7","zpcum8","zpcum9"
"3111",11471637.5062,3904347.2378,47.63,41.7475183553598,3.75098706735201,-0.60655694072613,2.35650513570079,0.635422633097911,53.7444933920705,100,34.67,35.33,35.78,38.78,39.73,40.62,40.96,41.31,41.62,42.01,42.52,43.32,44.12,44.65,45,45.35,45.65,45.94,46.49,0,0,0,0,0,0,0.441176470588235,17.3529411764706,57.6470588235294
"3112",11471670.3146,3904347.2378,41.2,31.7869650986343,5.06901295077579,-2.98158044928548,17.4955683730104,0.607950215717609,54.3247344461305,99.8482549317147,28.466,29.226,29.687,30.108,30.53,30.822,31.153,31.44,31.76,32.04,32.36,32.656,32.967,33.266,33.57,33.93,34.343,34.938,39.91,0.303951367781155,1.82370820668693,1.97568389057751,3.19148936170213,3.19148936170213,3.19148936170213,7.29483282674772,64.741641337386,92.09726443769
"3257",11471407.8474,3904314.4294,39.74,36.1499791231733,2.77612697150299,-0.635656160930542,2.37554998550103,0.610526822333419,56.5762004175365,100,30.912,32.038,32.907,33.496,34.03,34.628,35.288,35.718,36.265,36.76,37.178,37.674,38.038,38.32,38.605,38.818,39.04,39.26,39.472,0,0,0,0,0,0,0,8.57740585774059,40.1673640167364
"3258",11471440.6558,3904314.4294,38.57,35.400202020202,2.61542675325243,-0.539310603651685,1.49190502574235,0.439016712107552,65.6565656565657,100,31.556,31.776,31.937,32.018,32.1,32.198,35.78,36.232,36.475,36.77,36.887,37.056,37.174,37.316,37.445,37.594,37.812,37.972,38.251,0,0,0,0,0,0,0,0,34.6938775510204
"3259",11471473.4642,3904314.4294,32.41,29.9643172690763,1.21448486059011,-0.0867102605702253,2.06474187614,0.453670980219247,49.7991967871486,100,27.9885,28.347,28.571,28.758,29.03,29.211,29.41,29.57,29.7865,29.945,30.19,30.41,30.5805,30.76,30.91,31.146,31.36,31.643,31.85,0,0,0,0,0,0,0,0,28.9738430583501
"3263",11471604.6978,3904314.4294,45.25,40.7129535232384,2.41266150918373,-0.190049786605781,1.86411225517069,0.572620726367093,53.0734632683658,100,36.725,37.38,37.809,38.29,38.685,39.014,39.392,39.904,40.524,41.05,41.42,41.78,42.208,42.464,42.79,43.066,43.42,43.818,44.234,0,0,0,0,0,0,0,1.95195195195195,47.1471471471471
"3264",11471637.5062,3904314.4294,43.15,33.8006811145511,5.08954592030552,-4.28101700204683,28.3339464897113,0.604058759140096,55.2631578947368,99.0712074303406,30.57,31.27,31.7875,32.18,32.575,32.9,33.2475,33.52,33.825,34.14,34.4275,34.69,34.9825,35.3,35.5975,35.98,36.3725,37.18,41.0125,1.24031007751938,2.01550387596899,2.01550387596899,2.01550387596899,2.01550387596899,2.01550387596899,3.25581395348837,56.2790697674419,94.5736434108527
"3411",11471440.6558,3904281.621,37.13,32.9511299435028,2.17344319562124,-0.148684566930173,1.90238858015392,0.580322870331153,52.9190207156309,100,29.385,29.9,30.29,30.71,31.025,31.49,31.935,32.29,32.715,33.2,33.59,33.89,34.165,34.44,34.75,35.06,35.365,35.77,36.215,0,0,0,0,0,0,0,8.30188679245283,52.6415094339623
"3412",11471473.4642,3904281.621,30.8,27.2445567375887,2.75229482457698,-6.77330236404552,67.4939333960598,0.542794760739608,55.3191489361702,99.290780141844,24.75,25.278,25.6945,26.046,26.3175,26.607,26.86,27.062,27.2735,27.445,27.6865,27.88,28.0995,28.361,28.55,28.81,29.081,29.417,29.87,0.711743772241993,0.711743772241993,0.711743772241993,0.711743772241993,0.711743772241993,0.711743772241993,0.711743772241993,4.62633451957295,56.0498220640569
"5184",11474393.4118,3903920.7286,18.79,18.5166666666667,0.323161466349769,-0.442233922412191,1.49999999999999,0,66.6666666666667,100,18.204,18.248,18.292,18.336,18.38,18.424,18.468,18.512,18.556,18.6,18.619,18.638,18.657,18.676,18.695,18.714,18.733,18.752,18.771,0,0,0,0,0,0,0,0,0
"5335",11474327.795,3903887.9202,33.91,27.1075,7.39791877981418,-0.338179686154366,1.14427902463489,0.430218744359998,58.3333333333333,100,18.1435,18.61,18.775,18.958,19.1725,19.321,19.4145,24.648,31.809,32.49,32.529,32.628,32.727,32.826,32.975,33.184,33.442,33.728,33.8385,0,0,0,0,0,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455
"5787",11474098.1362,3903789.495,33.25,26.9051612903226,3.35372615754252,0.151450183993272,1.92859537057555,0.667140056356937,51.6129032258064,100,22.345,22.82,23.07,23.38,23.66,24.26,25.09,25.63,26.52,27.39,27.58,27.98,28.615,29.17,29.405,29.61,30.3,30.87,32.375,0,0,0,0,0,0,20,46.6666666666667,83.3333333333333
"5798",11474459.0286,3903789.495,55.08,36.8420418848168,11.1148319360509,-0.502507807606905,2.06676006539475,0.824781862719303,60.7329842931937,100,18.7,19.97,21.855,22.79,27.18,31.32,33.015,39.09,39.765,40.52,41.23,41.94,43.145,43.82,44.27,45.66,47.615,49.81,52.455,0,0,4.21052631578947,16.8421052631579,26.3157894736842,35.7894736842105,40,73.1578947368421,89.4736842105263
"5939",11474065.3278,3903756.6866,44.25,29.2746478873239,7.69540713319796,-1.8784291720593,9.60297061135876,0.660315984539452,49.2957746478873,95.7746478873239,24.245,24.63,26.15,26.81,27.295,27.72,28.27,28.48,28.87,29.14,29.45,30.53,30.71,31.06,31.47,31.69,35.135,39.85,40.57,4.28571428571429,4.28571428571429,4.28571428571429,4.28571428571429,4.28571428571429,20,68.5714285714286,87.1428571428571,90
"9887",11473081.0758,3902903.6682,27.04,21.784513618677,4.21894893010841,-2.54272494227554,10.7492232387279,0.696808079446157,59.727626459144,99.8054474708171,11.8605,19.268,19.8895,20.266,20.62,21.07,21.4155,21.732,22.284,22.635,23.01,23.328,23.56,23.821,24.1675,24.484,24.821,25.367,26.147,0.584795321637427,2.14424951267056,2.33918128654971,4.87329434697856,5.65302144249513,6.62768031189084,7.21247563352826,38.7914230019493,76.6081871345029
"12611",11472096.8238,3902313.117,30.05,13.3054716981132,7.62989226812686,0.310704029322321,2.14302513146457,0.799460995346037,45.2830188679245,98.1132075471698,3.382,4.332,4.872,5.746,6.57,8.194,8.738,9.768,10.046,11.89,14.474,17.304,18.96,19.27,19.48,19.738,19.874,20.986,27.664,3.84615384615385,21.1538461538462,36.5384615384615,51.9230769230769,55.7692307692308,63.4615384615385,90.3846153846154,94.2307692307692,94.2307692307692
"13218",11471932.7818,3902181.8834,32.96,26.3961538461538,4.64281081971819,0.46492700946063,1.39773440077488,0.478075693713119,38.4615384615385,100,22.158,22.412,22.478,22.504,22.51,22.624,22.776,23.004,23.224,23.44,24.58,26.348,29.372,30.452,30.56,31.826,32.698,32.782,32.87,0,0,0,0,0,0,41.6666666666667,66.6666666666667,66.6666666666667
"18867",11471539.081,3900967.9726,7.12,3.35739130434783,1.81892817619194,0.745880487807419,2.02430994950658,0.726762457634556,30.4347826086957,71.7391304347826,1.46,1.61,1.85,1.88,1.985,2.05,2.145,2.25,2.58,2.61,2.7175,2.92,3.035,4.32,5.4825,5.55,5.5975,5.945,6.5825,0,4.44444444444444,35.5555555555556,57.7777777777778,71.1111111111111,71.1111111111111,71.1111111111111,88.8888888888889,95.5555555555556
"19018",11471473.4642,3900935.1642,8.6,4.854,2.3737134527056,0.393426117395216,1.63823168616659,0.669393785001818,50,100,2.4875,2.735,2.811,2.838,2.8625,2.885,2.9315,3.026,3.234,4.35,5.466,5.746,5.9215,6.097,6.2725,6.718,7.501,8.159,8.3795,0,0,11.1111111111111,55.5555555555556,55.5555555555556,55.5555555555556,77.7777777777778,88.8888888888889,88.8888888888889
"19091",11473868.4774,3900935.1642,26.72,17.3302385321101,5.13826433934057,-0.28733301973066,2.66043952128515,0.825402471897989,51.5596330275229,99.4495412844037,11.11,11.22,11.43,11.998,12.83,13.508,14.586,15.824,16.588,17.72,18.694,19.564,19.952,20.214,21.38,22.732,23.424,24.002,24.958,1.10294117647059,1.65441176470588,2.20588235294118,2.20588235294118,29.5955882352941,41.9117647058824,55.1470588235294,75,90.4411764705882
"19936",11471473.4642,3900738.3138,35.65,26.9216,5.83451703228296,0.297468319079639,1.34105834096833,0.577280802086596,48,100,20.91,21.03,21.186,21.41,21.63,21.898,22.21,22.348,22.448,22.69,28.898,29.438,29.726,31.85,32.87,33.962,34.27,34.678,35.194,0,0,0,0,0,20.8333333333333,54.1666666666667,54.1666666666667,70.8333333333333
"19937",11471506.2726,3900738.3138,36.98,23.2970307167236,8.08805124875442,-0.521314249880759,2.48837289517075,0.912386992748125,53.2423208191126,100,8.178,11.05,12.716,15.564,19.66,20.91,21.442,22.162,23,24.14,25.024,26.236,27.426,28.646,29.71,31.14,32.044,32.966,33.992,1.02739726027397,4.10958904109589,10.2739726027397,18.8356164383562,24.3150684931507,40.4109589041096,59.2465753424658,75,92.4657534246575
"22151",11473868.4774,3900278.9962,23.94,14.6535726795096,4.69611188779515,-0.602559683902042,4.49215300788293,0.833391456370721,43.0823117338004,97.0227670753065,9.07,10.41,11.455,12.08,12.48,12.7,13.075,13.43,13.785,14.15,14.545,14.86,15.63,16.51,17.59,18.63,19.83,21.29,22.47,3.50877192982456,4.73684210526316,4.73684210526316,7.01754385964912,18.7719298245614,52.9824561403509,70.7017543859649,82.8070175438596,91.0526315789474
"23412",11470062.703,3899983.7206,71.61,23.94,41.2834555239747,0.707103000503715,1.5,0.148834197148235,33.3333333333333,33.3333333333333,0.069,0.078,0.087,0.096,0.105,0.114,0.123,0.132,0.141,0.15,7.29600000000001,14.442,21.588,28.734,35.88,43.026,50.172,57.318,64.464,100,100,100,100,100,100,100,100,100
"23413",11470095.5114,3899983.7206,80.59,26.135,37.8987093008016,0.89749917789327,2.08666834414904,0.236598657589297,25,50,0.227,0.254,0.281,0.308,0.335,0.362,1.5295,4.978,8.4265,11.875,15.3235,18.772,22.2205,29.092,37.675,46.258,54.841,63.424,72.007,66.6666666666667,66.6666666666667,100,100,100,100,100,100,100
"23414",11470128.3198,3899983.7206,86.64,43.35,61.2213051151313,0,1,0.155208562770155,50,50,4.389,8.71800000000001,13.047,17.376,21.705,26.034,30.363,34.692,39.021,43.35,47.679,52.008,56.337,60.666,64.995,69.324,73.653,77.982,82.311,100,100,100,100,100,100,100,100,100
"23415",11470161.1282,3899983.7206,85.04,70.61,20.4071017050438,7.56730413376471e-16,1,0.155611391402494,50,100,57.623,59.066,60.509,61.952,63.395,64.838,66.281,67.724,69.167,70.61,72.053,73.496,74.939,76.382,77.825,79.268,80.711,82.154,83.597,0,0,0,0,0,0,100,100,100
"23416",11470193.9366,3899983.7206,54.03,26.5375,30.3026053610357,0.00346572031212569,1.00466658905891,0.259454535667616,50,50,0.247,0.274,0.301,0.328,0.355,0.382,2.95499999999999,10.62,18.285,25.95,33.615,41.28,48.945,51.753,52.1325,52.512,52.8915,53.271,53.6505,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667
"23417",11470226.745,3899983.7206,88.68,47.626,37.5041008424412,-0.216493655496694,1.45046915374678,0.358558319245215,60,80,3.892,7.414,10.936,14.458,17.98,25.564,33.148,40.732,48.316,55.9,59.76,63.62,67.48,71.34,75.2,77.896,80.592,83.288,85.984,25,25,50,50,50,50,75,75,100
"23419",11470292.3618,3899983.7206,82.9,50.05,46.4569155239562,-3.07875618844904e-16,1,0.156861774859441,50,100,20.485,23.77,27.055,30.34,33.625,36.91,40.195,43.48,46.765,50.05,53.335,56.62,59.905,63.19,66.475,69.76,73.045,76.33,79.615,0,0,100,100,100,100,100,100,100
"23420",11470325.1702,3899983.7206,45.42,19.5825,22.8950888110675,0.159635877797168,1.20993690912332,0.27156389517006,50,50,0.3015,0.303,0.3045,0.306,0.3075,0.309,1.90949999999999,6.70800000000001,11.5065,16.305,21.1035,25.902,30.7005,33.612,35.58,37.548,39.516,41.484,43.452,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,100
"23421",11470357.9786,3899983.7206,73.01,33.9675,32.0732353372715,0.211798712778848,1.55511519270266,0.322089543512889,50,75,2.8385,5.297,7.7555,10.214,12.6725,15.131,18.217,22.558,26.899,31.24,35.581,39.922,44.263,48.44,52.535,56.63,60.725,64.82,68.915,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100
"23422",11470390.787,3899983.7206,53.75,15.748,23.6201189666775,0.941275127316977,2.27103858122185,0.23822370010522,40,40,0.13,0.19,0.25,0.31,0.37,0.38,0.39,0.4,0.41,0.42,5.162,9.90400000000001,14.646,19.388,24.13,30.054,35.978,41.902,47.826,75,75,75,75,100,100,100,100,100
"23423",11470423.5954,3899983.7206,58.12,40.898,23.6367863720938,-1.22156019089661,2.83775083255409,0.394708309751898,60,80,8.35,16.33,24.31,32.29,40.27,42.368,44.466,46.564,48.662,50.76,51.602,52.444,53.286,54.128,54.97,55.6,56.23,56.86,57.49,25,25,25,25,25,25,50,50,75
"23424",11470456.4038,3899983.7206,93.46,31.3533333333333,53.7859845436832,0.707102821493272,1.5,0.140099685096107,33.3333333333333,33.3333333333333,0.252,0.264,0.276,0.288,0.3,0.312,0.324,0.336,0.348,0.36,9.67000000000001,18.98,28.29,37.6,46.91,56.22,65.53,74.84,84.15,100,100,100,100,100,100,100,100,100
"23426",11470522.0206,3899983.7206,78.32,19.4,32.8588391625619,1.17877592447334,2.59785411522094,0.215232683947548,30,30,0.099,0.108,0.1415,0.182,0.21,0.228,0.2415,0.246,0.255,0.3,0.345,0.374,0.401,11.225,27.4475,44.682,63.1815,77.645,77.9825,77.7777777777778,77.7777777777778,77.7777777777778,77.7777777777778,88.8888888888889,88.8888888888889,88.8888888888889,88.8888888888889,88.8888888888889
"23427",11470554.829,3899983.7206,67.58,20.7833333333333,32.0055230650378,0.747782640701743,1.61474629142807,0.205607689119092,33.3333333333333,33.3333333333333,0.1475,0.185,0.2225,0.26,0.2625,0.265,0.2675,0.27,0.3,0.33,0.36,0.39,14.3150000000001,28.24,42.165,56.09,58.9625,61.835,64.7075,80,80,80,80,80,80,80,80,100
"23428",11470587.6374,3899983.7206,82.36,54.7775,38.312842385637,-0.844026279621549,2.03096300149481,0.313723549718882,75,75,8.60749999999999,16.925,25.2425,33.56,41.8775,50.195,56.989,60.736,64.483,68.23,71.977,75.724,79.471,80.884,81.13,81.376,81.622,81.868,82.114,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667
"23429",11470620.4458,3899983.7206,82.71,22.8383333333333,36.1924900589427,0.909323390598406,2.06265133162762,0.196332772662298,33.3333333333333,33.3333333333333,0.07,0.11,0.15,0.19,0.245,0.3,0.355,0.41,0.4125,0.415,0.4175,0.42,13.6325,26.845,40.0575,53.27,60.63,67.99,75.35,80,80,80,80,80,80,100,100,100
"23430",11470653.2542,3899983.7206,103.62,50.5,57.8471434039746,0.00562290880218198,1.007506568867,0.223865904791118,50,50,0.387,0.414,0.441,0.468,0.495,0.522,5.38699999999998,19.928,34.469,49.01,63.551,78.092,92.633,98.094,99.015,99.936,100.857,101.778,102.699,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667
"23431",11470686.0626,3899983.7206,106.35,51.895,59.6281379328026,0.00458080995448104,1.00610724659597,0.222503500058043,50,50,0.2705,0.281,0.2915,0.302,0.3125,0.323,5.34549999999998,20.392,35.4385,50.485,65.5315,80.578,95.6245,101.211,102.0675,102.924,103.7805,104.637,105.4935,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667
"23432",11470718.871,3899983.7206,68.95,34.5775,39.4996484161568,3.48986717528163e-05,1.00004653142701,0.163705655445216,50,50,0.37,0.37,0.37,0.37,0.37,0.37,3.78249999999999,14.02,24.2575,34.495,44.7325,54.97,65.2075,68.653,68.7025,68.752,68.8015,68.851,68.9005,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667
"23433",11470751.6794,3899983.7206,101.57,36.904,50.4627905490768,0.466724237243765,1.29366704580512,0.205465108141562,40,40,0.12,0.15,0.18,0.21,0.24,0.372,0.504,0.636,0.768,0.9,17.064,33.228,49.392,65.556,81.72,85.69,89.66,93.63,97.6,75,75,75,75,75,75,75,75,100
"23434",11470784.4878,3899983.7206,113.84,41.2666666666667,63.0155546935305,0.69048100557637,1.5,0.231960780494855,33.3333333333333,66.6666666666667,1.332,2.244,3.156,4.068,4.98,5.892,6.804,7.716,8.628,9.54,19.97,30.4,40.83,51.26,61.69,72.12,82.55,92.98,103.41,100,100,100,100,100,100,100,100,100
"23436",11470850.1046,3899983.7206,125.43,45.243,56.072499508325,0.445327197023574,1.25768622441971,0.379293847127681,40,70,0.296,0.422,0.5165,0.602,1.2875,2.453,3.3125,3.56,3.804,4.02,4.236,42.888,86.3445000000001,102.291,104.4825,106.148,107.156,109.689,117.5595,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100
"23437",11470882.913,3899983.7206,45.52,33.93,16.3907351879042,5.11161244203293e-16,1,0.18104259678004,50,100,23.499,24.658,25.817,26.976,28.135,29.294,30.453,31.612,32.771,33.93,35.089,36.248,37.407,38.566,39.725,40.884,42.043,43.202,44.361,0,0,0,0,100,100,100,100,100
"23442",11471046.955,3899983.7206,7.53,2.28142857142857,2.98529411488733,0.769137511539536,2.14499248178679,0.554832593066821,42.8571428571429,42.8571428571429,0.021,0.042,0.063,0.072,0.075,0.078,0.088,0.112,0.136,0.16,1.258,2.356,3.454,3.918,4.065,4.212,4.632,5.598,6.564,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100
"23447",11471210.997,3899983.7206,89.43,43.77,50.3394497387486,0.00341995787310028,1.00462671664712,0.231058832931395,50,50,0.074,0.128,0.182,0.236,0.29,0.344,4.62349999999998,17.354,30.0845,42.815,55.5455,68.276,81.0065,85.668,86.295,86.922,87.549,88.176,88.803,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667
"23448",11471243.8054,3899983.7206,86.61,43.395,48.1253214707878,-0.000455591090279455,1.00627419255948,0.31041712554031,50,75,0.539,1.058,1.577,2.096,2.615,3.134,7.47949999999999,19.478,31.4765,43.475,55.4735,67.472,79.4705,83.784,84.255,84.726,85.197,85.668,86.139,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667
"23453",11471407.8474,3899983.7206,11.47,6.8925,4.89404655338164,-0.729247204929871,2.07782962172417,0.55788589130226,75,75,1.115,2.21,3.305,4.4,5.495,6.59,7.392,7.608,7.824,8.04,8.256,8.472,8.688,9.031,9.4375,9.844,10.2505,10.657,11.0635,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,100,100
"23455",11471473.4642,3899983.7206,41,12.92,16.0230989512017,1.34216883317453,3.07355228409265,0.279978616858415,20,80,1.69,2.91,4.13,5.35,6.57,6.87,7.17,7.47,7.77,8.07,8.154,8.238,8.322,8.406,8.49,14.992,21.494,27.996,34.498,25,75,100,100,100,100,100,100,100
"23456",11471506.2726,3899983.7206,11.72,2.95142857142857,4.95026742904337,1.06958428216105,2.30592276759944,0.320459378319805,28.5714285714286,28.5714285714286,0.021,0.042,0.063,0.078,0.09,0.102,0.111,0.114,0.117,0.12,0.156,0.192,0.228,1.872,4.32000000000001,6.76800000000001,8.732,9.728,10.724,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,100,100
"23463",11471735.9314,3899983.7206,44.81,19.3466666666667,22.2584059027895,0.648790427724378,1.5,0.288602494079898,33.3333333333333,100,4.195,4.8,5.405,6.01,6.615,7.22,7.825,8.43,9.035,9.64,13.157,16.674,20.191,23.708,27.225,30.742,34.259,37.776,41.293,50,50,100,100,100,100,100,100,100
"23465",11471801.5482,3899983.7206,21.78,12.645,6.33924022787169,0.89175102639387,2.14998334458376,0.448487648435151,25,100,7.723,8.086,8.449,8.812,9.175,9.538,9.874,10.156,10.438,10.72,11.002,11.284,11.566,12.672,14.19,15.708,17.226,18.744,20.262,0,0,0,33.3333333333333,66.6666666666667,100,100,100,100
"23466",11471834.3566,3899983.7206,9.31,7.27666666666667,1.86033151167563,0.390826212082123,1.5,0.477121254719662,33.3333333333333,100,5.78,5.9,6.02,6.14,6.26,6.38,6.5,6.62,6.74,6.86,7.105,7.35,7.595,7.84,8.085,8.33,8.575,8.82,9.065,0,0,0,0,0,0,50,100,100
"23467",11471867.165,3899983.7206,36.04,27.7866666666667,11.6732920235325,-1.39610038902954,3.47237572841226,0.432219852901203,66.6666666666667,100,10.795,16.35,21.905,27.46,27.5875,27.715,27.8425,27.97,29.6025,31.235,32.8675,34.5,34.7525,35.005,35.2575,35.51,35.6425,35.775,35.9075,0,20,20,20,20,20,20,60,60
"23474",11472096.8238,3899983.7206,33.36,13.97,15.1521571621557,0.40843565342277,1.59587771276553,0.393123264465645,50,75,0.626,1.232,1.838,2.444,3.05,3.656,4.779,6.936,9.093,11.25,13.407,15.564,17.721,19.932,22.17,24.408,26.646,28.884,31.122,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100
"23486",11472490.5246,3899983.7206,24.88,10.31,11.2554786659653,0.315615031035294,1.41948004711317,0.413864688385321,40,60,0.06,0.08,0.1,0.12,0.14,1.592,3.044,4.496,5.948,7.4,9.738,12.076,14.414,16.752,19.09,20.248,21.406,22.564,23.722,50,50,75,75,75,75,75,100,100
"23494",11472752.9918,3899983.7206,8.43,1.63666666666667,3.33036734710552,1.78318472432514,4.19004038979579,0.205059243153259,16.6666666666667,16.6666666666667,0.11,0.17,0.23,0.29,0.2925,0.295,0.2975,0.3,0.305,0.31,0.315,0.32,0.3475,0.375,0.4025,0.43,2.43,4.43000000000001,6.43,100,100,100,100,100,100,100,100,100
"23497",11472851.417,3899983.7206,45.83,23.045,32.222856018671,2.30661084385444e-16,1,0.18104259678004,50,50,2.5385,4.817,7.0955,9.374,11.6525,13.931,16.2095,18.488,20.7665,23.045,25.3235,27.602,29.8805,32.159,34.4375,36.716,38.9945,41.273,43.5515,100,100,100,100,100,100,100,100,100
"23498",11472884.2254,3899983.7206,40.4,29.6766666666667,8.09647989355045,0.556852294242728,1.50400511875294,0.420272013308871,33.3333333333333,100,22.6125,22.665,22.7175,22.77,23.4525,24.135,24.8175,25.5,26.01,26.52,27.03,27.54,30.4775,33.415,36.3525,39.29,39.5675,39.845,40.1225,0,0,0,0,0,40,80,80,80
"23499",11472917.0338,3899983.7206,61.96,22.222,25.7210374985147,0.686043431445034,2.12439414557032,0.322785476779566,40,60,0.108,0.126,0.144,0.162,0.18,3.754,7.32800000000001,10.902,14.476,18.05,20.606,23.162,25.718,28.274,30.83,37.056,43.282,49.508,55.734,50,50,75,75,100,100,100,100,100
"23500",11472949.8422,3899983.7206,77.7,53.0175,24.0285412136722,-0.913669301219061,2.86266428917189,0.477296423607882,62.5,100,15.4215,25.113,34.143,39.204,44.265,48.697,51.5565,54.416,56.7625,58.425,60.0875,61.906,63.8415,65.777,68.805,72.27,75.735,76.671,77.1855,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,28.5714285714286,28.5714285714286,42.8571428571429,71.4285714285714,85.7142857142857
"23501",11472982.6506,3899983.7206,82.56,40.9566666666667,34.1747489627454,0.28050102096654,1.5484698100257,0.405481805808219,33.3333333333333,83.3333333333333,4.1025,7.845,11.5875,15.33,18.3975,21.465,24.5325,27.6,30.37,33.14,35.91,38.68,49.3125,59.945,70.5775,81.21,81.5475,81.885,82.2225,20,40,40,60,80,80,80,80,80
"23502",11473015.459,3899983.7206,36.92,34.535,3.37289934625983,4.45188543217162e-15,1,0.19195872000656,50,100,32.3885,32.627,32.8655,33.104,33.3425,33.581,33.8195,34.058,34.2965,34.535,34.7735,35.012,35.2505,35.489,35.7275,35.966,36.2045,36.443,36.6815,0,0,0,0,0,0,0,0,100
"23503",11473048.2674,3899983.7206,44.33,11.135,22.1300948936059,1.15467084773825,2.33331042441922,0.147723930379953,25,25,0.0145,0.019,0.0235,0.028,0.0325,0.037,0.046,0.064,0.082,0.1,0.118,0.136,0.154,4.577,11.2025,17.828,24.4535,31.079,37.7045,100,100,100,100,100,100,100,100,100
"23504",11473081.0758,3899983.7206,14.02,12.1933333333333,1.66521269912685,0.409727395602251,1.5,0.405683871082213,33.3333333333333,100,10.864,10.968,11.072,11.176,11.28,11.384,11.488,11.592,11.696,11.8,12.022,12.244,12.466,12.688,12.91,13.132,13.354,13.576,13.798,0,0,0,0,0,0,0,50,100
"23508",11473212.3094,3899983.7206,56.08,45.85,13.2518187431009,-0.573041669274917,1.5,0.271728507973267,66.6666666666667,100,32.851,34.822,36.793,38.764,40.735,42.706,44.677,46.648,48.619,50.59,51.139,51.688,52.237,52.786,53.335,53.884,54.433,54.982,55.531,0,0,0,0,0,50,50,50,50
"23510",11473277.9262,3899983.7206,2.05,1.055,1.40714249456123,0,1,0.630929753571458,50,50,0.1595,0.259,0.3585,0.458,0.5575,0.657,0.7565,0.856,0.9555,1.055,1.1545,1.254,1.3535,1.453,1.5525,1.652,1.7515,1.851,1.9505,100,100,100,100,100,100,100,100,100
"23511",11473310.7346,3899983.7206,23.27,16.3466666666667,5.99595141185561,0.706927557196837,1.5,0.200284262719718,33.3333333333333,100,12.849,12.858,12.867,12.876,12.885,12.894,12.903,12.912,12.921,12.93,13.964,14.998,16.032,17.066,18.1,19.134,20.168,21.202,22.236,0,0,0,0,0,100,100,100,100
"23517",11473507.585,3899983.7206,61.54,56.97,4.07606427819778,0.529442636087067,1.5,0.266192516688818,33.3333333333333,100,53.905,54.1,54.295,54.49,54.685,54.88,55.075,55.27,55.465,55.66,56.248,56.836,57.424,58.012,58.6,59.188,59.776,60.364,60.952,0,0,0,0,0,0,0,0,50
"23518",11473540.3934,3899983.7206,21.92,21.87,0.0707106781186558,0,1,0,50,100,21.825,21.83,21.835,21.84,21.845,21.85,21.855,21.86,21.865,21.87,21.875,21.88,21.885,21.89,21.895,21.9,21.905,21.91,21.915,0,0,0,0,0,0,0,0,0
"23522",11473671.627,3899983.7206,39.28,13.5433333333333,22.2968166636705,0.704764768370077,1.5,0.297817345981015,33.3333333333333,33.3333333333333,0.191,0.312,0.433,0.554,0.675,0.796,0.917,1.038,1.159,1.28,5.08,8.88000000000001,12.68,16.48,20.28,24.08,27.88,31.68,35.48,100,100,100,100,100,100,100,100,100
"23523",11473704.4354,3899983.7206,17.22,8.77,11.9501046020527,0,1,0.239812466568131,50,50,1.165,2.01,2.855,3.7,4.545,5.39,6.235,7.08,7.925,8.77,9.615,10.46,11.305,12.15,12.995,13.84,14.685,15.53,16.375,100,100,100,100,100,100,100,100,100
